"data_resultado";"genero";"fx_etaria";"total";"total_acumulado"
2020-07-02;"Masculino";"85-89";7;113
2020-07-02;"Masculino";"90-94";2;43
2020-07-03;"Feminino";"10-14";1;70
2020-07-03;"Feminino";"20-24";11;538
2020-07-03;"Feminino";"25-29";13;857
2020-07-03;"Feminino";"30-34";9;1143
2020-07-03;"Feminino";"35-39";11;1134
2020-07-03;"Feminino";"40-44";9;875
2020-07-03;"Feminino";"45-49";8;691
2020-07-03;"Feminino";"50-54";8;658
2020-07-03;"Feminino";"55-59";7;505
2020-07-03;"Feminino";"60-64";8;367
2020-07-03;"Feminino";"65-69";3;268
2020-07-03;"Feminino";"70-74";2;234
2020-07-03;"Feminino";"75-79";2;185
2020-07-03;"Feminino";"80-84";4;162
2020-07-03;"Feminino";"85-89";2;95
2020-07-03;"Feminino";"95-99";1;21
2020-07-03;"Masculino";"10-14";1;45
2020-07-03;"Masculino";"15-19";1;133
2020-07-03;"Masculino";"20-24";8;402
2020-07-03;"Masculino";"25-29";5;591
2020-07-03;"Masculino";"30-34";7;699
2020-07-03;"Masculino";"35-39";11;821
2020-07-03;"Masculino";"40-44";11;751
2020-07-03;"Masculino";"45-49";5;606
2020-07-03;"Masculino";"50-54";5;505
2020-07-03;"Masculino";"55-59";6;427
2020-07-03;"Masculino";"60-64";7;366
2020-07-03;"Masculino";"65-69";1;248
2020-07-03;"Masculino";"70-74";4;255
2020-07-03;"Masculino";"75-79";3;198
2020-07-03;"Masculino";"80-84";3;160
2020-07-03;"Masculino";"85-89";3;116
2020-07-03;"Masculino";"90-94";4;47
2020-07-04;"Feminino";"&gt;100";1;8
2020-07-04;"Feminino";"0-4";2;150
2020-07-04;"Feminino";"15-19";2;176
2020-07-04;"Feminino";"20-24";10;548
2020-07-04;"Feminino";"25-29";14;871
2020-07-04;"Feminino";"30-34";9;1152
2020-07-04;"Feminino";"35-39";11;1145
2020-07-04;"Feminino";"40-44";11;886
2020-07-04;"Feminino";"45-49";9;700
2020-07-04;"Feminino";"5-9";2;56
2020-07-04;"Feminino";"50-54";11;669
2020-07-04;"Feminino";"55-59";6;511
2020-07-04;"Feminino";"60-64";13;380
2020-07-04;"Feminino";"65-69";8;276
2020-07-04;"Feminino";"70-74";7;241
2020-07-04;"Feminino";"75-79";4;189
2020-07-04;"Feminino";"80-84";1;163
2020-07-04;"Feminino";"85-89";2;97
2020-07-04;"Masculino";"15-19";6;139
2020-07-04;"Masculino";"20-24";8;410
2020-07-04;"Masculino";"25-29";9;600
2020-07-04;"Masculino";"30-34";13;712
2020-07-04;"Masculino";"35-39";11;832
2020-07-04;"Masculino";"40-44";7;758
2020-07-04;"Masculino";"45-49";6;612
2020-07-04;"Masculino";"5-9";1;66
2020-07-04;"Masculino";"50-54";6;511
2020-07-04;"Masculino";"55-59";6;433
2020-07-04;"Masculino";"60-64";8;374
2020-07-04;"Masculino";"65-69";7;255
2020-07-04;"Masculino";"70-74";3;258
2020-07-04;"Masculino";"75-79";8;206
2020-07-04;"Masculino";"80-84";2;162
2020-07-04;"Masculino";"90-94";1;48
2020-07-07;"Feminino";"15-19";1;177
2020-07-07;"Feminino";"40-44";1;887
2020-07-07;"Feminino";"45-49";1;701
2020-07-07;"Feminino";"80-84";1;164
2020-07-07;"Masculino";"35-39";1;833
2020-07-07;"Masculino";"55-59";1;434
2020-07-07;"Masculino";"60-64";1;375
2020-07-07;"Masculino";"70-74";1;259
2020-07-08;"Feminino";"0-4";4;154
2020-07-08;"Feminino";"10-14";4;74
2020-07-08;"Feminino";"15-19";8;185
2020-07-08;"Feminino";"20-24";21;569
2020-07-08;"Feminino";"25-29";38;909
2020-07-08;"Feminino";"30-34";39;1191
2020-07-08;"Feminino";"35-39";29;1174
2020-07-08;"Feminino";"40-44";25;912
2020-07-08;"Feminino";"45-49";23;724
2020-07-08;"Feminino";"5-9";2;58
2020-07-08;"Feminino";"50-54";20;689
2020-07-08;"Feminino";"55-59";27;538
2020-07-08;"Feminino";"60-64";13;393
2020-07-08;"Feminino";"65-69";17;293
2020-07-08;"Feminino";"70-74";5;246
2020-07-08;"Feminino";"75-79";7;196
2020-07-08;"Feminino";"80-84";6;170
2020-07-08;"Feminino";"90-94";4;67
2020-07-08;"Feminino";"95-99";1;22
2020-07-08;"Masculino";"0-4";3;206
2020-07-08;"Masculino";"10-14";2;47
2020-07-08;"Masculino";"15-19";8;147
2020-07-08;"Masculino";"20-24";15;425
2020-07-08;"Masculino";"25-29";20;620
2020-07-08;"Masculino";"30-34";30;742
2020-07-08;"Masculino";"35-39";21;854
2020-07-08;"Masculino";"40-44";18;776
2020-07-08;"Masculino";"45-49";25;637
2020-07-08;"Masculino";"5-9";4;70
2020-07-08;"Masculino";"50-54";14;525
2020-07-08;"Masculino";"55-59";18;452
2020-07-08;"Masculino";"60-64";16;391
2020-07-08;"Masculino";"65-69";16;271
2020-07-08;"Masculino";"70-74";9;268
2020-07-08;"Masculino";"75-79";12;218
2020-07-08;"Masculino";"80-84";5;167
2020-07-08;"Masculino";"85-89";1;117
2020-07-08;"Masculino";"90-94";1;49
2020-07-08;"Masculino";"95-99";3;20
2020-07-09;"Feminino";"10-14";2;76
2020-07-09;"Feminino";"15-19";4;189
2020-07-09;"Feminino";"20-24";6;575
2020-07-09;"Feminino";"25-29";10;919
2020-07-09;"Feminino";"30-34";12;1203
2020-07-09;"Feminino";"35-39";11;1185
2020-07-09;"Feminino";"40-44";16;928
2020-07-09;"Feminino";"45-49";11;735
2020-07-09;"Feminino";"50-54";18;707
2020-07-09;"Feminino";"55-59";11;549
2020-07-09;"Feminino";"60-64";5;398
2020-07-09;"Feminino";"65-69";7;300
2020-07-09;"Feminino";"70-74";5;251
2020-07-09;"Feminino";"75-79";1;197
2020-07-09;"Feminino";"80-84";3;173
2020-07-09;"Feminino";"85-89";1;98
2020-07-09;"Feminino";"90-94";1;68
2020-07-09;"Feminino";"95-99";1;23
2020-07-09;"Masculino";"&gt;100";1;6
2020-07-09;"Masculino";"0-4";2;208
2020-07-09;"Masculino";"15-19";4;151
2020-07-09;"Masculino";"20-24";5;430
2020-07-09;"Masculino";"25-29";10;630
2020-07-09;"Masculino";"30-34";9;751
2020-07-09;"Masculino";"35-39";12;866
2020-07-09;"Masculino";"40-44";16;792
2020-07-09;"Masculino";"45-49";7;644
2020-07-09;"Masculino";"50-54";15;540
2020-07-09;"Masculino";"55-59";8;460
2020-07-09;"Masculino";"60-64";10;401
2020-07-09;"Masculino";"65-69";4;275
2020-07-09;"Masculino";"70-74";2;270
2020-07-09;"Masculino";"75-79";3;221
2020-07-09;"Masculino";"80-84";2;169
2020-07-09;"Masculino";"85-89";1;118
2020-07-10;"Feminino";"0-4";4;158
2020-07-10;"Feminino";"10-14";1;77
2020-07-10;"Feminino";"15-19";3;192
2020-07-10;"Feminino";"20-24";8;583
2020-07-10;"Feminino";"25-29";15;934
2020-07-10;"Feminino";"30-34";19;1222
2020-07-10;"Feminino";"35-39";16;1201
2020-07-10;"Feminino";"40-44";18;946
2020-07-10;"Feminino";"45-49";7;742
2020-07-10;"Feminino";"5-9";2;60
2020-07-10;"Feminino";"50-54";9;716
2020-07-10;"Feminino";"55-59";11;560
2020-07-10;"Feminino";"60-64";7;405
2020-07-10;"Feminino";"65-69";3;303
2020-07-10;"Feminino";"70-74";7;258
2020-07-10;"Feminino";"75-79";4;201
2020-07-10;"Feminino";"80-84";1;174
2020-07-10;"Feminino";"85-89";4;102
2020-07-10;"Feminino";"90-94";1;69
2020-07-10;"Masculino";"0-4";3;211
2020-07-10;"Masculino";"10-14";2;49
2020-07-10;"Masculino";"15-19";4;155
2020-07-10;"Masculino";"20-24";10;440
2020-07-10;"Masculino";"25-29";11;641
2020-07-10;"Masculino";"30-34";12;763
2020-07-10;"Masculino";"35-39";12;878
2020-07-10;"Masculino";"40-44";12;804
2020-07-10;"Masculino";"45-49";10;654
2020-07-10;"Masculino";"5-9";1;71
2020-07-10;"Masculino";"50-54";5;545
2020-07-10;"Masculino";"55-59";6;466
2020-07-10;"Masculino";"60-64";7;408
2020-07-10;"Masculino";"65-69";10;285
2020-07-10;"Masculino";"70-74";6;276
2020-07-10;"Masculino";"75-79";2;223
2020-07-10;"Masculino";"80-84";3;172
2020-07-10;"Masculino";"85-89";2;120
2020-07-11;"Feminino";"0-4";5;163
2020-07-11;"Feminino";"10-14";3;80
2020-07-11;"Feminino";"15-19";5;197
2020-07-11;"Feminino";"20-24";23;606
2020-07-11;"Feminino";"25-29";24;958
2020-07-11;"Feminino";"30-34";28;1250
2020-07-11;"Feminino";"35-39";35;1236
2020-07-11;"Feminino";"40-44";23;969
2020-07-11;"Feminino";"45-49";22;764
2020-07-11;"Feminino";"50-54";25;741
2020-07-11;"Feminino";"55-59";21;581
2020-07-11;"Feminino";"60-64";10;415
2020-07-11;"Feminino";"65-69";11;314
2020-07-11;"Feminino";"70-74";7;265
2020-07-11;"Feminino";"75-79";7;208
2020-07-11;"Feminino";"80-84";5;179
2020-07-11;"Feminino";"85-89";4;106
2020-07-11;"Feminino";"90-94";2;71
2020-07-11;"Masculino";"0-4";3;214
2020-07-11;"Masculino";"10-14";2;51
2020-07-11;"Masculino";"15-19";5;160
2020-07-11;"Masculino";"20-24";20;460
2020-07-11;"Masculino";"25-29";16;657
2020-07-11;"Masculino";"30-34";27;790
2020-07-11;"Masculino";"35-39";27;905
2020-07-11;"Masculino";"40-44";20;824
2020-07-11;"Masculino";"45-49";12;666
2020-07-11;"Masculino";"5-9";2;73
2020-07-11;"Masculino";"50-54";14;559
2020-07-11;"Masculino";"55-59";15;481
2020-07-11;"Masculino";"60-64";10;418
2020-07-11;"Masculino";"65-69";6;291
2020-07-11;"Masculino";"70-74";15;291
2020-07-11;"Masculino";"75-79";6;229
2020-07-11;"Masculino";"80-84";8;180
2020-07-11;"Masculino";"85-89";2;122
2020-07-11;"Masculino";"90-94";1;50
2020-07-13;"Feminino";"0-4";3;166
2020-07-13;"Feminino";"10-14";1;81
2020-07-13;"Feminino";"15-19";1;198
2020-07-13;"Feminino";"20-24";5;611
2020-07-13;"Feminino";"25-29";12;970
2020-07-13;"Feminino";"30-34";9;1259
2020-07-13;"Feminino";"35-39";10;1246
2020-07-13;"Feminino";"40-44";2;971
2020-07-13;"Feminino";"45-49";12;776
2020-07-13;"Feminino";"50-54";15;756
2020-07-13;"Feminino";"55-59";5;586
2020-07-13;"Feminino";"60-64";7;422
2020-07-13;"Feminino";"65-69";7;321
2020-07-13;"Feminino";"70-74";3;268
2020-07-13;"Feminino";"75-79";2;210
2020-07-13;"Feminino";"80-84";1;180
2020-07-13;"Feminino";"85-89";3;109
2020-07-13;"Feminino";"95-99";1;24
2020-07-13;"Masculino";"0-4";7;221
2020-07-13;"Masculino";"10-14";1;52
2020-07-13;"Masculino";"15-19";4;164
2020-07-13;"Masculino";"20-24";11;471
2020-07-13;"Masculino";"25-29";3;660
2020-07-13;"Masculino";"30-34";7;797
2020-07-13;"Masculino";"35-39";14;919
2020-07-13;"Masculino";"40-44";6;830
2020-07-13;"Masculino";"45-49";3;669
2020-07-13;"Masculino";"5-9";1;74
2020-07-13;"Masculino";"50-54";1;560
2020-07-13;"Masculino";"55-59";6;487
2020-07-13;"Masculino";"60-64";6;424
2020-07-13;"Masculino";"65-69";5;296
2020-07-13;"Masculino";"70-74";4;295
2020-07-13;"Masculino";"75-79";2;231
2020-07-13;"Masculino";"80-84";2;182
2020-07-13;"Masculino";"85-89";1;123
2020-07-13;"Masculino";"90-94";4;54
2020-07-14;"Feminino";"0-4";1;167
2020-07-14;"Feminino";"10-14";3;84
2020-07-14;"Feminino";"15-19";2;200
2020-07-14;"Feminino";"20-24";2;613
2020-07-14;"Feminino";"25-29";2;972
2020-07-14;"Feminino";"30-34";2;1261
2020-07-14;"Feminino";"35-39";7;1253
2020-07-14;"Feminino";"40-44";7;978
2020-07-14;"Feminino";"45-49";3;779
2020-07-14;"Feminino";"50-54";3;759
2020-07-14;"Feminino";"55-59";3;589
2020-07-14;"Feminino";"60-64";1;423
2020-07-14;"Feminino";"65-69";4;325
2020-07-14;"Feminino";"75-79";1;211
2020-07-14;"Feminino";"80-84";2;182
2020-07-14;"Feminino";"90-94";1;72
2020-07-14;"Masculino";"15-19";1;165
2020-07-14;"Masculino";"20-24";2;473
2020-07-14;"Masculino";"25-29";3;663
2020-07-14;"Masculino";"30-34";5;802
2020-07-14;"Masculino";"35-39";8;927
2020-07-14;"Masculino";"40-44";8;838
2020-07-14;"Masculino";"45-49";3;672
2020-07-14;"Masculino";"5-9";2;76
2020-07-14;"Masculino";"50-54";4;564
2020-07-14;"Masculino";"55-59";2;489
2020-07-14;"Masculino";"60-64";3;427
2020-07-14;"Masculino";"65-69";1;297
2020-07-14;"Masculino";"70-74";4;299
2020-07-14;"Masculino";"75-79";1;232
2020-07-14;"Masculino";"80-84";2;184
2020-07-14;"Masculino";"90-94";1;55
